URL,Category
https://upload.wikimedia.org/wikipedia/commons/a/aa/En-us-lid.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/9/96/En-us-lie.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/2/26/En-us-lies.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/6/62/En-uk-lieutenant.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/f/fc/En-us-life.ogg,noun
,
,
https://upload.wikimedia.org/wikipedia/commons/e/e9/En-us-lifetime.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/c/c8/En-us-lift.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/8/82/En-us-lifts.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/a/ac/En-uk-light.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/b/b1/En-us-lighter.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/7/70/En-us-lightly.ogg,adverb
https://upload.wikimedia.org/wikipedia/commons/9/96/En-us-lightning.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/9/99/En-uk-to_like.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/0/0d/En-us-likely.ogg,adjective
,
https://upload.wikimedia.org/wikipedia/commons/7/77/En-us-limb.ogg,noun
,
,
,
https://upload.wikimedia.org/wikipedia/commons/a/a8/En-us-limit.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/8/83/En-us-limp.ogg,verb
,
https://upload.wikimedia.org/wikipedia/commons/6/63/En-us-line.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/d/df/En-us-linear.ogg,adjective
,
https://upload.wikimedia.org/wikipedia/commons/0/0f/En-us-link.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/e/e2/En-us-links.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/a/aa/En-us-lion.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/47/En-us-lip.ogg,noun
,
,
https://upload.wikimedia.org/wikipedia/commons/3/33/En-us-list.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/8/8e/En-uk-to_listen.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/0/0e/En-us-lit.ogg,verb
,
https://upload.wikimedia.org/wikipedia/commons/9/94/En-us-little.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/1/10/En-us-live-verb.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/a/a1/En-us-lives-verb.ogg,verb
,
,
,
https://upload.wikimedia.org/wikipedia/commons/a/a4/En-us-load.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/b/b9/En-us-loam.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/3/39/En-us-loan.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/6/69/En-us-locate.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/7/73/En-us-lock.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/8/81/En-us-lodge.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/d/d2/En-us-log.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/4a/En-us-logs.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/2/2b/En-us-lonely.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/7/72/En-uk-long.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/8/85/En-us-look.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/e/ea/En-us-looking.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/2/27/En-us-loose.ogg,verb
,
,
https://upload.wikimedia.org/wikipedia/commons/f/f8/En-uk-to_lose.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/d/d4/En-us-losses.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/c/c0/En-ca-lost.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/2/20/En-us-lot.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/a/a4/En-us-lots.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/e/ef/En-us-loud.ogg,adjective
,
https://upload.wikimedia.org/wikipedia/commons/9/9c/En-uk-love.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/e/eb/En-us-loves.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/c/c0/En-us-low.ogg,adjective
,
https://upload.wikimedia.org/wikipedia/commons/8/8d/En-us-luck.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/a/a8/En-us-lucky.ogg,adjective
,
,
,
https://upload.wikimedia.org/wikipedia/commons/d/d3/En-us-lullabye.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/7/7c/En-us-lump.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/1/14/En-us-lunch.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/4f/En-us-lung.ogg,noun
,
,
,
https://upload.wikimedia.org/wikipedia/commons/3/39/En-us-mace.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/41/En-us-machine.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/b/b6/En-us-mad.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/5/57/En-us-made.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/4/42/En-us-magic.ogg,noun
,
,
,
https://upload.wikimedia.org/wikipedia/commons/8/8d/En-us-maid.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/0/06/En-us-mail.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/5/50/En-us-main.ogg,adjective
,
https://upload.wikimedia.org/wikipedia/commons/3/36/En-us-major.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/4d/En-uk-to_make.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/d/df/En-us-makes.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/b/b9/En-us-male.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/2/2f/En-us-mall.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/40/En-us-malt.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/45/En-us-man.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/5/5e/En-us-manage.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/1/19/En-us-mandate.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/3/3f/En-us-mane.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/d/d6/En-us-maneuver.ogg,noun
,
,
,
https://upload.wikimedia.org/wikipedia/commons/4/45/En-us-man.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/1/1a/En-uk-many.ogg,determiner
https://upload.wikimedia.org/wikipedia/commons/e/e0/En-us-map.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/6/6e/En-us-maple.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/a/a5/En-us-marble.ogg,noun
,
,
https://upload.wikimedia.org/wikipedia/commons/9/93/En-uk-market.ogg,noun
,
,
,
https://upload.wikimedia.org/wikipedia/commons/5/5e/En-us-marmalade.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/7/74/En-us-ne-marry.ogg,verb
,
,
,
https://upload.wikimedia.org/wikipedia/commons/1/1a/En-us-Mary.ogg,proper noun
,
https://upload.wikimedia.org/wikipedia/commons/f/fe/En-us-mash.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/6/63/En-us-mask.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/9/9d/En-us-mass.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/b/bd/En-us-masses.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/0/08/En-us-massive.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/1/16/En-us-mast.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/8/8b/En-us-mat.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/d/d5/En-uk-match.ogg,noun
,
,
https://upload.wikimedia.org/wikipedia/commons/b/b9/En-us-mate.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/6/60/En-us-material.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/d/d8/En-us-math.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/b/b7/En-us-mattress.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/2/2f/En-us-mall.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/a/a9/En-us-max.ogg,adjective
,
,
https://upload.wikimedia.org/wikipedia/commons/5/54/En-us-May.ogg,proper noun
https://upload.wikimedia.org/wikipedia/commons/2/26/En-us-maize.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/c/ca/En-us-me.ogg,
https://upload.wikimedia.org/wikipedia/commons/0/00/En-us-meadow.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/e/e8/En-uk-a_meal.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/7/7a/En-us-mean.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/2/2b/En-us-meat.ogg,noun
,
,
,
,
https://upload.wikimedia.org/wikipedia/commons/7/72/En-us-medical.ogg,adjective
,
https://upload.wikimedia.org/wikipedia/commons/d/de/En-us-medium.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/6/6a/En-us-medley.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/6/6b/En-uk-to_meet.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/1/1f/En-us-meeting.ogg,noun
,
,
https://upload.wikimedia.org/wikipedia/commons/e/eb/En-us-melt.ogg,noun
,
,
https://upload.wikimedia.org/wikipedia/commons/d/d3/En-us-membrane.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/3/38/En-us-memorize.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/7/7c/En-us-men.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/b/b9/En-us-merchant.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/b/b4/En-us-ne-merry.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/3/33/En-us-mess.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/f/f9/En-us-met.ogg,verb
,
https://upload.wikimedia.org/wikipedia/commons/5/56/En-us-Michael.ogg,proper noun
,
,
https://upload.wikimedia.org/wikipedia/commons/1/1d/En-us-middle.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/3/36/En-us-midnight.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/b/b5/En-us-might.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/6/65/En-us-mighty.ogg,noun
,
,
https://upload.wikimedia.org/wikipedia/commons/4/47/En-us-mild.ogg,adjective
,
,
https://upload.wikimedia.org/wikipedia/commons/6/6b/En-us-mile.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/3/33/En-us-miles.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/1/11/En-uk-milk.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/b/bb/En-us-mill.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/a/a5/En-us-million.ogg,numeral
,
,
https://upload.wikimedia.org/wikipedia/commons/1/10/En-us-mimic.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/2/2d/En-us-mind.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/1/11/En-us-mine.ogg,
,
,
https://upload.wikimedia.org/wikipedia/commons/d/dd/En-us-mint.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/b/b5/En-us-minutes.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/f/f4/En-us-mirror.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/2/27/En-us-miss.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/5/54/En-us-missed.ogg,verb
,
https://upload.wikimedia.org/wikipedia/commons/8/8b/En-us-mission.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/49/En-us-mist.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/5/51/En-us-mistake.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/e/e8/En-us-Mr.ogg,noun
,
,
,
,
,
https://upload.wikimedia.org/wikipedia/commons/1/15/En-us-mix.ogg,verb
,
https://upload.wikimedia.org/wikipedia/commons/7/75/En-us-moan.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/f/fd/En-us-moaned.ogg,verb
,
https://upload.wikimedia.org/wikipedia/commons/b/b1/En-us-mob.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/b/b3/En-us-mock.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/1/13/En-us-modest.ogg,adjective
,
https://upload.wikimedia.org/wikipedia/commons/b/b4/En-us-moist.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/e/e1/En-us-mould.ogg,noun
,
,
,
,
https://upload.wikimedia.org/wikipedia/commons/c/ce/En-us-moment.ogg,noun
,
,
https://upload.wikimedia.org/wikipedia/commons/d/d5/En-uk-money.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/7/74/En-us-monkey.ogg,noun
,
,
https://upload.wikimedia.org/wikipedia/commons/b/b6/En-uk-a_month.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/5/55/En-us-monthly.ogg,adjective
,
https://upload.wikimedia.org/wikipedia/commons/2/23/En-us-mood.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/6/68/En-us-mop.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/a/a0/En-us-morbid.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/a/a7/En-us-more.ogg,determiner
https://upload.wikimedia.org/wikipedia/commons/9/9b/En-us-morning.ogg,noun
,
,
https://upload.wikimedia.org/wikipedia/commons/3/32/En-us-moss.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/9/91/En-us-most.ogg,determiner
,
https://upload.wikimedia.org/wikipedia/commons/3/32/En-UK-moth.oga,noun
https://upload.wikimedia.org/wikipedia/commons/6/6f/En-uk-mother.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/6/67/En-us-motive.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/b/be/En-us-motor.ogg,noun
,
,
,
https://upload.wikimedia.org/wikipedia/commons/9/98/En-us-mount.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/40/En-us-mouse.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/6/6f/En-uk-mouth.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/9/9d/En-us-move.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/e/e8/En-us-Mr.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/9/99/En-us-much.ogg,determiner
https://upload.wikimedia.org/wikipedia/commons/c/c3/En-us-muck.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/f/fa/En-us-mud.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/2/26/En-us-mug.ogg,adjective
,
,
,
,
,
https://upload.wikimedia.org/wikipedia/commons/7/73/En-us-murmur.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/0/07/En-us-muse.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/7/77/En-us-museum.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/d/dd/En-us-mush.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/5/5a/En-uk-music.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/9/9c/En-us-must.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/5/58/En-us-mustache.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/3/31/En-us-mute.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/0/03/En-us-mutt.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/f/f7/En-us-mutter.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/43/En-us-my.ogg,determiner
https://upload.wikimedia.org/wikipedia/commons/e/ec/En-us-mystic.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/e/e4/En-us-mystical.ogg,adjective
,
https://upload.wikimedia.org/wikipedia/commons/8/83/En-us-nab.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/2/29/En-us-nails.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/c/ce/En-us-name.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/41/En-us-nameless.ogg,adjective
,
,
,
,
,
,
,
,
,
https://upload.wikimedia.org/wikipedia/commons/c/c3/En-us-nation.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/6/65/En-us-naughty.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/9/9b/En-us-navy.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/2/2a/En-us-near.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/8/8c/En-us-nearest.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/1/18/En-us-nearly.ogg,adverb
https://upload.wikimedia.org/wikipedia/commons/b/be/En-us-neat.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/c/c7/En-us-neck.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/5/57/En-us-need.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/c/cd/En-us-needed.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/c/cc/En-us-needle.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/2/20/En-us-needs.ogg,adverb
https://upload.wikimedia.org/wikipedia/commons/d/de/En-us-neglect.ogg,verb
,
,
https://upload.wikimedia.org/wikipedia/commons/6/65/En-us-neighborhood.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/e/e8/En-us-neither.ogg,determiner
,
https://upload.wikimedia.org/wikipedia/commons/4/47/En-us-neon.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/c/c4/En-us-nerve.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/f/f2/En-us-nerves.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/f/f1/En-us-nest.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/2/28/En-us-net.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/c/c7/En-us-nets.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/b/bf/En-us-neuter.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/d/dd/En-us-neutral.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/e/e6/En-uk-new.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/f/f6/En-us-news.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/d/d0/En-us-next.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/e/e4/En-us-nick.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/7/74/En-us-niece.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/4/46/En-us-night.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/d/d5/En-us-Nile.ogg,proper noun
https://upload.wikimedia.org/wikipedia/commons/9/9b/En-us-nine.ogg,numeral
https://upload.wikimedia.org/wikipedia/commons/6/67/En-us-nineteen.ogg,numeral
,
https://upload.wikimedia.org/wikipedia/commons/f/f2/En-us-ninety.ogg,numeral
,
,
,
,
https://upload.wikimedia.org/wikipedia/commons/9/91/En-uk-no.ogg,determiner
https://upload.wikimedia.org/wikipedia/commons/b/b9/En-us-noise.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/3/32/En-us-none.ogg,determiner
https://upload.wikimedia.org/wikipedia/commons/9/93/En-us-noodle.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/2/24/En-us-noon.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/3/39/En-us-norm.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/d/d6/En-uk-north.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/7/7f/En-us-nose.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/b/b9/En-uk-not.ogg,adverb
,
https://upload.wikimedia.org/wikipedia/commons/9/95/En-us-note.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/9/94/En-us-notes.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/b/b5/En-us-nothing.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/2/28/En-us-novel.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/8/8a/En-us-novelty.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/9/9e/En-us-now.ogg,adjective
,
,
,
,
https://upload.wikimedia.org/wikipedia/commons/8/84/En-us-nurse.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/c/ce/En-us-nut.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/2/28/En-us-nuts.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/d/da/En-us-oak.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/3/31/En-us-oasis.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/9/9d/En-us-oat.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/8/89/En-us-oath.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/c/c1/En-us-obey.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/0/03/En-us-object-noun.ogg,noun
,
,
,
,
https://upload.wikimedia.org/wikipedia/commons/2/2a/En-us-obscure.ogg,adjective
,
https://upload.wikimedia.org/wikipedia/commons/4/46/En-us-ocean.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/8/86/En-us-octopus.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/7/75/En-us-of.ogg,preposition
https://upload.wikimedia.org/wikipedia/commons/0/06/En-us-off.ogg,adverb
https://upload.wikimedia.org/wikipedia/commons/7/74/En-us-office.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/e/e6/En-us-often.ogg,adverb
https://upload.wikimedia.org/wikipedia/commons/e/e4/En-us-Ohio.ogg,proper noun
https://upload.wikimedia.org/wikipedia/commons/3/34/En-us-okay.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/4f/En-uk-old.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/2/2d/En-us-oldest.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/d/dd/En-uk-olive.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/6/64/En-us-on.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/f/f8/En-us-once.ogg,adverb
https://upload.wikimedia.org/wikipedia/commons/1/1f/En-us-one.ogg,numeral
https://upload.wikimedia.org/wikipedia/commons/e/eb/En-us-onion.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/c/ca/En-us-only.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/2/26/En-uk-to_open.ogg,adjective
,
https://upload.wikimedia.org/wikipedia/commons/7/7f/En-us-opportunity.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/1/18/En-us-oppose.ogg,verb
,
https://upload.wikimedia.org/wikipedia/commons/5/5a/En-uk-or.ogg,conjunction
,
https://upload.wikimedia.org/wikipedia/commons/f/fd/En-us-order.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/4/46/En-us-organic.ogg,adjective
,
,
,
,
https://upload.wikimedia.org/wikipedia/commons/0/04/En-us-ostrich.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/a/ae/En-uk-other.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/d/df/En-us-others.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/6/6a/En-us-inlandnorth-ouch.ogg,interjection
https://upload.wikimedia.org/wikipedia/commons/e/eb/En-us-ought.ogg,
,
https://upload.wikimedia.org/wikipedia/commons/f/f1/En-us-out.ogg,adverb
,
https://upload.wikimedia.org/wikipedia/commons/2/2a/En-us-outline.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/8/8b/En-us-outside.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/8/8a/En-us-outstanding.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/2/20/En-us-over.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/2/27/En-us-overlook.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/0/01/En-us-owns.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/d/d8/En-ca-ox.oga,noun
,
https://upload.wikimedia.org/wikipedia/commons/8/87/En-us-packed.ogg,verb
,
,
https://upload.wikimedia.org/wikipedia/commons/4/44/En-us-paid.ogg,verb
,
https://upload.wikimedia.org/wikipedia/commons/2/29/En-us-pail.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/5/54/En-us-pain.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/3/3d/En-us-paint.ogg,noun
,
,
https://upload.wikimedia.org/wikipedia/commons/e/e2/En-us-pale.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/4/46/En-us-palm.ogg,noun
,
,
,
https://upload.wikimedia.org/wikipedia/commons/c/cf/En-us-pan.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/7/7c/En-us-pane.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/9/9a/En-us-panic.ogg,adjective
,
,
https://upload.wikimedia.org/wikipedia/commons/e/e2/En-us-pant.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/e/e7/En-us-pants.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/5/54/En-us-pardon.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/8/82/En-us-park.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/3/37/En-us-parlour.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/1/1e/En-us-parsley.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/3/33/En-us-part.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/0/0e/En-us-pass.ogg,verb
,
https://upload.wikimedia.org/wikipedia/commons/9/9c/En-us-passed.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/5/51/En-us-passive.ogg,adjective
https://upload.wikimedia.org/wikipedia/commons/b/b0/En-us-past.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/b/bc/En-us-paste.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/3/33/En-us-patch.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/7/79/En-us-path.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/f/ff/En-us-patient.ogg,adjective
,
,
,
https://upload.wikimedia.org/wikipedia/commons/3/3c/En-us-patriotic.ogg,adjective
,
https://upload.wikimedia.org/wikipedia/commons/e/e9/En-us-Paul.ogg,proper noun
,
https://upload.wikimedia.org/wikipedia/commons/d/d1/En-us-pave.ogg,verb
,
,
https://upload.wikimedia.org/wikipedia/commons/c/c4/En-us-pay.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/e/e0/En-us-payment.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/c/c5/En-us-pays.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/6/61/En-us-peace.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/9/9a/En-us-peach.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/d/d7/En-uk-pear.ogg,noun
,
,
,
,
,
,
,
,
,
,
https://upload.wikimedia.org/wikipedia/commons/8/86/En-us-pen.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/0/0b/En-us-penny.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/9/93/En-us-people.ogg,noun
,
https://upload.wikimedia.org/wikipedia/commons/5/59/En-us-perch.ogg,noun
https://upload.wikimedia.org/wikipedia/commons/d/dd/En-us-perfectly.ogg,adverb
https://upload.wikimedia.org/wikipedia/commons/a/a7/En-us-perform.ogg,verb
https://upload.wikimedia.org/wikipedia/commons/d/db/En-us-performing.ogg,verb
,
,
,
,
https://upload.wikimedia.org/wikipedia/commons/4/42/En-us-pet.ogg,noun
,
,
,
https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e8/En-us-phase.ogg/En-us-phase.ogg.mp3,noun
,
https://upload.wikimedia.org/wikipedia/commons/3/3d/En-us-philosophy.ogg,noun
,
,
https://upload.wikimedia.org/wikipedia/commons/1/1f/En-uk-phone.ogg,noun
